,Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
7511,05-07-2024 01:15,01:15:00,CNR5121550259,Success,CID872179,Mini,BTM Layout,Shantinagar,No Reason,No Reason,No,,746,UPI,34,4.2,4.4,#NAME?
7512,19-07-2024 04:40,04:40:00,CNR8566040000,Success,CID237896,Prime Plus,Shivajinagar,JP Nagar,No Reason,No Reason,No,,218,Cash,46,3.2,4.3,#NAME?
7513,25-07-2024 15:00,15:00:00,CNR9929477855,Canceled by Driver,CID557648,Prime Sedan,MG Road,Electronic City,No Reason,More than permitted people in there,,,330,,0,,,#NAME?
7514,01-07-2024 23:53,23:53:00,CNR7400109352,Canceled by Driver,CID642930,Mini,Koramangala,Devanahalli,No Reason,Customer was coughing/sick,,,181,,0,,,#NAME?
7515,09-07-2024 06:52,06:52:00,CNR2126364813,Driver Not Found,CID232675,Auto,Cox Town,Cox Town,No Reason,No Reason,,,1735,,0,,,#NAME?
7516,02-07-2024 12:59,12:59:00,CNR7345719395,Success,CID758665,Auto,Hennur,Rajajinagar,No Reason,No Reason,No,,409,Cash,2,3.9,3.8,#NAME?
7517,01-07-2024 02:28,02:28:00,CNR8951811839,Canceled by Driver,CID853488,Prime Sedan,Vijayanagar,Vijayanagar,No Reason,More than permitted people in there,,,275,,0,,,#NAME?
7518,29-07-2024 20:54,20:54:00,CNR8456905465,Success,CID461624,Auto,Hulimavu,Varthur,No Reason,No Reason,No,,319,Cash,2,3.7,3.8,#NAME?
7519,16-07-2024 14:20,14:20:00,CNR9234089834,Canceled by Driver,CID532420,Mini,Nagarbhavi,Bellandur,No Reason,Customer was coughing/sick,,,211,,0,,,#NAME?
7520,22-07-2024 14:53,14:53:00,CNR4294060770,Success,CID620587,Bike,Hulimavu,Frazer Town,No Reason,No Reason,No,,100,UPI,7,3.4,4.4,#NAME?
7521,30-07-2024 08:02,08:02:00,CNR6067510090,Success,CID236017,eBike,Sahakar Nagar,Langford Town,No Reason,No Reason,No,,405,Cash,7,4.4,3.5,#NAME?
7522,28-07-2024 18:39,18:39:00,CNR7611704093,Success,CID403953,Bike,Bellandur,Yeshwanthpur,No Reason,No Reason,No,,470,UPI,28,4.6,4.3,#NAME?
7523,19-07-2024 00:18,00:18:00,CNR4968074724,Canceled by Driver,CID446790,Mini,Marathahalli,Ulsoor,No Reason,More than permitted people in there,,,335,,0,,,#NAME?
7524,30-07-2024 00:15,00:15:00,CNR8062686134,Success,CID116304,Prime SUV,Whitefield,Sahakar Nagar,No Reason,No Reason,No,,421,UPI,49,4.4,4.3,#NAME?
7525,10-07-2024 19:02,19:02:00,CNR7758792343,Canceled by Driver,CID136469,Auto,Rajarajeshwari Nagar,BTM Layout,No Reason,More than permitted people in there,,,480,,0,,,#NAME?
7526,16-07-2024 03:18,03:18:00,CNR5111383898,Canceled by Driver,CID614068,eBike,Indiranagar,Jayanagar,No Reason,Customer was coughing/sick,,,484,,0,,,#NAME?
7527,17-07-2024 17:24,17:24:00,CNR3502551351,Success,CID998828,eBike,Shantinagar,Yeshwanthpur,No Reason,No Reason,No,,656,Cash,26,3.6,3.2,#NAME?
7528,16-07-2024 19:54,19:54:00,CNR8461637554,Success,CID684053,Prime SUV,Banashankari,Whitefield,No Reason,No Reason,No,,887,Cash,38,3.7,3.8,#NAME?
7529,27-07-2024 10:06,10:06:00,CNR7478968405,Success,CID108946,Prime SUV,Indiranagar,Koramangala,No Reason,No Reason,No,,135,UPI,34,4.9,3.1,#NAME?
7530,26-07-2024 23:35,23:35:00,CNR1194507605,Driver Not Found,CID108414,Prime Sedan,Koramangala,HSR Layout,No Reason,No Reason,,,431,,0,,,#NAME?
7531,26-07-2024 12:47,12:47:00,CNR4172633796,Driver Not Found,CID689525,Auto,JP Nagar,Hennur,No Reason,No Reason,,,365,,0,,,#NAME?
7532,09-07-2024 15:06,15:06:00,CNR9619630555,Success,CID595128,Prime SUV,Shivajinagar,BTM Layout,No Reason,No Reason,No,,294,Cash,33,4.7,4.0,#NAME?
7533,27-07-2024 07:27,07:27:00,CNR8446611966,Success,CID241476,Auto,Bellandur,Sarjapur Road,No Reason,No Reason,No,,429,UPI,5,3.4,4.4,#NAME?
7534,06-07-2024 18:47,18:47:00,CNR1314339556,Canceled by Driver,CID876658,Auto,Kengeri,Yeshwanthpur,No Reason,More than permitted people in there,,,381,,0,,,#NAME?
7535,14-07-2024 09:23,09:23:00,CNR6792644254,Success,CID573166,Auto,Majestic,Marathahalli,No Reason,No Reason,Yes,Vehicle Breakdown,463,Cash,18,3.3,5.0,#NAME?
7536,25-07-2024 02:56,02:56:00,CNR3070840097,Success,CID960872,Auto,Koramangala,Electronic City,No Reason,No Reason,No,,124,Cash,17,4.9,3.4,#NAME?
7537,25-07-2024 23:11,23:11:00,CNR1640859259,Success,CID886959,Auto,Kadugodi,Nagarbhavi,No Reason,No Reason,No,,766,Cash,10,3.7,3.9,#NAME?
7538,16-07-2024 09:08,09:08:00,CNR7342444011,Success,CID822095,Mini,Kengeri,KR Puram,No Reason,No Reason,No,,336,Cash,36,3.6,4.2,#NAME?
7539,12-07-2024 16:55,16:55:00,CNR5343295170,Success,CID748743,Prime Plus,Yelahanka,Cox Town,No Reason,No Reason,No,,734,Cash,33,3.0,4.4,#NAME?
7540,07-07-2024 00:27,00:27:00,CNR6610997179,Success,CID887195,Auto,Yeshwanthpur,Devanahalli,No Reason,No Reason,No,,472,Cash,5,4.7,3.2,#NAME?
7541,16-07-2024 09:10,09:10:00,CNR1451282016,Canceled by Driver,CID566488,eBike,HSR Layout,Whitefield,No Reason,More than permitted people in there,,,206,,0,,,#NAME?
7542,11-07-2024 14:42,14:42:00,CNR6500102076,Success,CID885855,Prime Plus,Sarjapur Road,Bellandur,No Reason,No Reason,No,,844,UPI,30,3.2,3.3,#NAME?
7543,06-07-2024 09:31,09:31:00,CNR3555927930,Success,CID110986,Auto,Langford Town,Indiranagar,No Reason,No Reason,No,,160,UPI,17,4.6,4.7,#NAME?
7544,11-07-2024 23:38,23:38:00,CNR6454712646,Success,CID223643,eBike,Nagarbhavi,Cox Town,No Reason,No Reason,No,,176,Cash,9,4.9,3.5,#NAME?
7545,05-07-2024 00:38,00:38:00,CNR5445245980,Success,CID171405,Mini,Whitefield,Indiranagar,No Reason,No Reason,No,,298,Cash,38,3.1,3.4,#NAME?
7546,08-07-2024 16:27,16:27:00,CNR7972469059,Success,CID752120,Prime Plus,Marathahalli,Sarjapur Road,No Reason,No Reason,Yes,Vehicle Breakdown,1832,Cash,12,4.6,3.3,#NAME?
7547,25-07-2024 01:45,01:45:00,CNR7711885186,Driver Not Found,CID826214,Prime SUV,Langford Town,Jayanagar,No Reason,No Reason,,,280,,0,,,#NAME?
7548,24-07-2024 08:07,08:07:00,CNR5552823272,Success,CID125815,Mini,HSR Layout,Sahakar Nagar,No Reason,No Reason,No,,378,Cash,35,4.8,4.3,#NAME?
7549,06-07-2024 17:42,17:42:00,CNR7580711724,Success,CID189265,Auto,Indiranagar,Chickpet,No Reason,No Reason,No,,246,Cash,9,4.4,3.8,#NAME?
7550,08-07-2024 19:37,19:37:00,CNR3173627692,Success,CID349868,Auto,Banashankari,Mysore Road,No Reason,No Reason,No,,1583,Cash,4,3.1,3.6,#NAME?
7551,17-07-2024 04:45,04:45:00,CNR3572700663,Success,CID999712,Prime Sedan,Mysore Road,Kammanahalli,No Reason,No Reason,No,,420,Cash,11,3.8,4.6,#NAME?
7552,09-07-2024 01:19,01:19:00,CNR8862908888,Success,CID609121,Mini,Koramangala,Shivajinagar,No Reason,No Reason,No,,664,Cash,10,3.5,3.4,#NAME?
7553,04-07-2024 16:42,16:42:00,CNR8757002543,Success,CID360791,Prime Sedan,Chamarajpet,Indiranagar,No Reason,No Reason,No,,151,UPI,27,3.1,3.8,#NAME?
7554,13-07-2024 07:10,07:10:00,CNR4582096454,Canceled by Customer,CID779206,Prime Sedan,Shivajinagar,Sahakar Nagar,Driver is not moving towards pickup location,No Reason,,,253,,0,,,#NAME?
7555,26-07-2024 04:31,04:31:00,CNR4463622877,Success,CID375403,eBike,Banashankari,Yeshwanthpur,No Reason,No Reason,No,,1819,Cash,11,3.7,3.6,#NAME?
7556,09-07-2024 18:16,18:16:00,CNR6895344143,Success,CID971044,Auto,Kengeri,Bannerghatta Road,No Reason,No Reason,No,,274,UPI,11,4.6,4.4,#NAME?
7557,16-07-2024 00:51,00:51:00,CNR9142832229,Success,CID107137,eBike,Marathahalli,HSR Layout,No Reason,No Reason,No,,163,UPI,4,4.6,4.4,#NAME?
7558,06-07-2024 21:31,21:31:00,CNR9894050399,Success,CID310578,eBike,Mysore Road,Langford Town,No Reason,No Reason,No,,275,UPI,34,4.5,3.5,#NAME?
7559,20-07-2024 07:49,07:49:00,CNR5188052248,Canceled by Driver,CID836006,Prime Plus,Malleshwaram,MG Road,No Reason,Personal & Car related issue,,,148,,0,,,#NAME?
7560,13-07-2024 11:05,11:05:00,CNR4199364736,Success,CID524002,Prime Sedan,Electronic City,Hosur Road,No Reason,No Reason,Yes,Vehicle Breakdown,316,UPI,3,4.6,3.5,#NAME?
7561,16-07-2024 07:48,07:48:00,CNR3017486432,Canceled by Customer,CID129457,Auto,JP Nagar,BTM Layout,Driver asked to cancel,No Reason,,,381,,0,,,#NAME?
7562,07-07-2024 15:10,15:10:00,CNR5725401101,Canceled by Driver,CID176194,Prime Sedan,Magadi Road,Majestic,No Reason,Personal & Car related issue,,,379,,0,,,#NAME?
7563,29-07-2024 05:15,05:15:00,CNR9242752052,Success,CID651489,Prime Sedan,Tumkur Road,Ulsoor,No Reason,No Reason,No,,387,Cash,6,4.1,3.3,#NAME?
7564,29-07-2024 15:13,15:13:00,CNR7353306955,Success,CID779045,Prime Plus,Tumkur Road,Richmond Town,No Reason,No Reason,No,,539,Cash,47,4.5,3.0,#NAME?
7565,02-07-2024 08:27,08:27:00,CNR5286020359,Success,CID688542,Mini,Chickpet,Magadi Road,No Reason,No Reason,Yes,Customer Demand,413,UPI,30,4.4,4.9,#NAME?
7566,30-07-2024 01:57,01:57:00,CNR1382702743,Success,CID360616,Auto,Basavanagudi,Langford Town,No Reason,No Reason,No,,424,Debit Card,9,4.4,4.8,#NAME?
7567,05-07-2024 17:34,17:34:00,CNR1398651351,Driver Not Found,CID101054,Prime Plus,Richmond Town,Cox Town,No Reason,No Reason,,,224,,0,,,#NAME?
7568,08-07-2024 08:32,08:32:00,CNR9409218771,Success,CID698437,Auto,Sarjapur Road,Ulsoor,No Reason,No Reason,No,,282,Cash,18,4.3,4.3,#NAME?
7569,03-07-2024 11:57,11:57:00,CNR4630162740,Success,CID987811,Prime SUV,Langford Town,BTM Layout,No Reason,No Reason,No,,720,Credit Card,37,3.8,3.1,#NAME?
7570,23-07-2024 11:54,11:54:00,CNR3710480157,Success,CID112299,Auto,Ulsoor,Hulimavu,No Reason,No Reason,No,,482,Cash,16,4.4,4.7,#NAME?
7571,02-07-2024 18:38,18:38:00,CNR1160136151,Driver Not Found,CID513205,Prime Sedan,Varthur,Padmanabhanagar,No Reason,No Reason,,,247,,0,,,#NAME?
7572,11-07-2024 05:53,05:53:00,CNR7227823802,Success,CID120341,Mini,Kengeri,Magadi Road,No Reason,No Reason,No,,241,UPI,44,3.2,4.4,#NAME?
7573,21-07-2024 12:22,12:22:00,CNR2274676678,Success,CID676194,Auto,Marathahalli,Banashankari,No Reason,No Reason,No,,317,UPI,8,4.5,3.3,#NAME?
7574,30-07-2024 07:52,07:52:00,CNR6194104731,Canceled by Customer,CID144712,Bike,Shivajinagar,Hulimavu,Driver asked to cancel,No Reason,,,942,,0,,,#NAME?
7575,09-07-2024 16:28,16:28:00,CNR2674986994,Success,CID518202,Prime Sedan,JP Nagar,Richmond Town,No Reason,No Reason,No,,762,UPI,48,3.8,3.4,#NAME?
7576,11-07-2024 22:35,22:35:00,CNR5685823217,Success,CID402299,Auto,Vijayanagar,Frazer Town,No Reason,No Reason,No,,300,UPI,15,4.2,4.8,#NAME?
7577,13-07-2024 17:47,17:47:00,CNR4564410813,Driver Not Found,CID313441,Prime Sedan,Whitefield,Kammanahalli,No Reason,No Reason,,,431,,0,,,#NAME?
7578,20-07-2024 03:08,03:08:00,CNR5625265642,Success,CID742051,Mini,Yelahanka,HSR Layout,No Reason,No Reason,No,,186,Credit Card,41,3.5,3.2,#NAME?
7579,14-07-2024 14:28,14:28:00,CNR1444626078,Success,CID948997,Prime Plus,Ramamurthy Nagar,Nagarbhavi,No Reason,No Reason,No,,408,Cash,6,4.8,3.0,#NAME?
7580,09-07-2024 10:15,10:15:00,CNR5888993898,Canceled by Driver,CID132733,Bike,Sarjapur Road,Kadugodi,No Reason,More than permitted people in there,,,466,,0,,,#NAME?
7581,25-07-2024 11:02,11:02:00,CNR1213906231,Success,CID542090,eBike,Hebbal,Bellandur,No Reason,No Reason,No,,429,Cash,29,4.2,4.5,#NAME?
7582,18-07-2024 20:53,20:53:00,CNR9110785678,Success,CID440019,Prime Plus,Indiranagar,Marathahalli,No Reason,No Reason,No,,1524,Cash,25,4.0,4.0,#NAME?
7583,22-07-2024 15:56,15:56:00,CNR9909716202,Success,CID993848,Auto,Rajajinagar,Kammanahalli,No Reason,No Reason,No,,128,Cash,7,3.4,4.3,#NAME?
7584,16-07-2024 03:12,03:12:00,CNR9175725736,Success,CID776339,Prime Sedan,Magadi Road,Sahakar Nagar,No Reason,No Reason,No,,167,UPI,38,3.8,4.6,#NAME?
7585,19-07-2024 21:26,21:26:00,CNR9756942617,Driver Not Found,CID511801,Prime Plus,Mysore Road,Nagarbhavi,No Reason,No Reason,,,455,,0,,,#NAME?
7586,22-07-2024 04:37,04:37:00,CNR8083299222,Canceled by Driver,CID559916,eBike,Peenya,Kadugodi,No Reason,Personal & Car related issue,,,217,,0,,,#NAME?
7587,15-07-2024 22:12,22:12:00,CNR6600269930,Canceled by Driver,CID591711,Prime Plus,Peenya,Marathahalli,No Reason,Customer related issue,,,111,,0,,,#NAME?
7588,25-07-2024 04:47,04:47:00,CNR1130412596,Canceled by Driver,CID346241,Prime Sedan,Richmond Town,Sahakar Nagar,No Reason,Customer related issue,,,217,,0,,,#NAME?
7589,04-07-2024 14:39,14:39:00,CNR5021228216,Success,CID883160,Prime Plus,Koramangala,HSR Layout,No Reason,No Reason,No,,940,UPI,1,4.2,4.2,#NAME?
7590,27-07-2024 19:10,19:10:00,CNR7009987036,Success,CID752275,Auto,Shantinagar,Whitefield,No Reason,No Reason,No,,143,Cash,12,3.3,3.6,#NAME?
7591,15-07-2024 11:23,11:23:00,CNR2198747096,Success,CID304680,Prime SUV,Nagarbhavi,Chamarajpet,No Reason,No Reason,No,,473,UPI,1,3.3,4.2,#NAME?
7592,04-07-2024 11:45,11:45:00,CNR7000475582,Success,CID504711,Mini,KR Puram,Shivajinagar,No Reason,No Reason,No,,374,Cash,43,3.9,3.7,#NAME?
7593,17-07-2024 16:48,16:48:00,CNR6823929207,Canceled by Customer,CID618492,Mini,MG Road,Peenya,Driver is not moving towards pickup location,No Reason,,,725,,0,,,#NAME?
7594,28-07-2024 12:20,12:20:00,CNR5739954359,Success,CID169857,Bike,Koramangala,KR Puram,No Reason,No Reason,Yes,Vehicle Breakdown,371,Cash,35,4.8,3.5,#NAME?
7595,15-07-2024 19:31,19:31:00,CNR1158792426,Driver Not Found,CID618993,Mini,Koramangala,Majestic,No Reason,No Reason,,,313,,0,,,#NAME?
7596,17-07-2024 08:16,08:16:00,CNR8551150716,Driver Not Found,CID771983,Prime SUV,Varthur,Hulimavu,No Reason,No Reason,,,172,,0,,,#NAME?
7597,12-07-2024 12:03,12:03:00,CNR4101809835,Success,CID716177,Bike,Chamarajpet,Rajarajeshwari Nagar,No Reason,No Reason,No,,442,Cash,42,4.3,3.4,#NAME?
7598,09-07-2024 19:36,19:36:00,CNR6434227453,Canceled by Driver,CID204398,Auto,Rajarajeshwari Nagar,Tumkur Road,No Reason,Customer related issue,,,491,,0,,,#NAME?
7599,04-07-2024 19:14,19:14:00,CNR7269386334,Success,CID659870,Auto,Bannerghatta Road,Rajajinagar,No Reason,No Reason,No,,436,Cash,12,4.1,4.0,#NAME?
7600,16-07-2024 08:12,08:12:00,CNR2709323083,Success,CID583383,Prime SUV,Frazer Town,Bannerghatta Road,No Reason,No Reason,No,,119,Cash,34,4.7,3.7,#NAME?
7601,26-07-2024 16:42,16:42:00,CNR3126482091,Success,CID809774,Mini,Majestic,Whitefield,No Reason,No Reason,No,,148,Cash,2,3.8,3.1,#NAME?
7602,16-07-2024 11:00,11:00:00,CNR5694734420,Success,CID597434,Prime Sedan,Hosur Road,Shantinagar,No Reason,No Reason,No,,131,Cash,34,4.9,4.9,#NAME?
7603,08-07-2024 08:22,08:22:00,CNR9101564229,Success,CID315405,Prime Sedan,Richmond Town,Nagarbhavi,No Reason,No Reason,No,,399,Cash,49,3.5,3.9,#NAME?
7604,29-07-2024 13:55,13:55:00,CNR6300643650,Success,CID316555,Bike,Shivajinagar,Kammanahalli,No Reason,No Reason,No,,204,Cash,46,3.6,4.5,#NAME?
7605,27-07-2024 03:56,03:56:00,CNR9145899525,Success,CID588543,Prime Sedan,Devanahalli,Hennur,No Reason,No Reason,Yes,Vehicle Breakdown,2819,Cash,26,3.3,4.2,#NAME?
7606,17-07-2024 19:19,19:19:00,CNR9404849281,Canceled by Driver,CID425034,Prime SUV,Chamarajpet,Ulsoor,No Reason,Customer related issue,,,306,,0,,,#NAME?
7607,27-07-2024 18:16,18:16:00,CNR9085413577,Success,CID597074,Prime Plus,Cox Town,Sarjapur Road,No Reason,No Reason,No,,157,Credit Card,15,4.9,4.7,#NAME?
7608,23-07-2024 16:39,16:39:00,CNR8929178165,Success,CID608205,eBike,BTM Layout,Hennur,No Reason,No Reason,No,,845,Cash,49,4.3,3.5,#NAME?
7609,06-07-2024 17:21,17:21:00,CNR9140850549,Canceled by Customer,CID305582,Auto,Langford Town,Koramangala,Driver is not moving towards pickup location,No Reason,,,862,,0,,,#NAME?
7610,03-07-2024 09:01,09:01:00,CNR7058208251,Canceled by Customer,CID368588,Bike,Kammanahalli,Kadugodi,Driver asked to cancel,No Reason,,,959,,0,,,#NAME?
7611,16-07-2024 09:02,09:02:00,CNR4122863204,Success,CID320996,Mini,Magadi Road,Cox Town,No Reason,No Reason,No,,243,UPI,34,4.0,4.0,#NAME?
7612,14-07-2024 10:00,10:00:00,CNR4569471884,Success,CID132916,Bike,Frazer Town,Koramangala,No Reason,No Reason,Yes,Vehicle Breakdown,364,UPI,6,3.7,4.7,#NAME?
7613,09-07-2024 12:43,12:43:00,CNR1727602065,Success,CID362712,Prime Sedan,Vijayanagar,Sarjapur Road,No Reason,No Reason,No,,1384,UPI,44,3.2,4.4,#NAME?
7614,14-07-2024 19:50,19:50:00,CNR4824900242,Success,CID722980,eBike,Yeshwanthpur,Sarjapur Road,No Reason,No Reason,No,,988,Cash,44,4.2,4.3,#NAME?
7615,01-07-2024 23:38,23:38:00,CNR3432691936,Success,CID603665,Prime Sedan,HSR Layout,Mysore Road,No Reason,No Reason,No,,172,UPI,32,4.1,4.0,#NAME?
7616,16-07-2024 18:22,18:22:00,CNR8824155197,Canceled by Customer,CID972876,Prime Sedan,Kengeri,Peenya,AC is Not working,No Reason,,,114,,0,,,#NAME?
7617,11-07-2024 01:10,01:10:00,CNR2674533890,Success,CID232681,Prime Sedan,HSR Layout,HSR Layout,No Reason,No Reason,No,,507,UPI,41,3.3,4.8,#NAME?
7618,23-07-2024 05:57,05:57:00,CNR4739374856,Success,CID603173,Prime SUV,Chamarajpet,Vijayanagar,No Reason,No Reason,No,,219,Cash,40,4.9,4.3,#NAME?
7619,28-07-2024 04:46,04:46:00,CNR9542610946,Success,CID896571,Prime Sedan,BTM Layout,Tumkur Road,No Reason,No Reason,No,,412,Cash,42,3.1,4.2,#NAME?
7620,20-07-2024 08:19,08:19:00,CNR9028422590,Canceled by Customer,CID479407,Prime SUV,Magadi Road,KR Puram,Driver is not moving towards pickup location,No Reason,,,132,,0,,,#NAME?
7621,16-07-2024 14:21,14:21:00,CNR1920733661,Success,CID608582,Prime Plus,Vijayanagar,Rajajinagar,No Reason,No Reason,No,,254,Cash,25,4.3,4.3,#NAME?
7622,30-07-2024 05:16,05:16:00,CNR2702851159,Driver Not Found,CID283357,Mini,Hosur Road,Frazer Town,No Reason,No Reason,,,342,,0,,,#NAME?
7623,29-07-2024 00:46,00:46:00,CNR9991837096,Canceled by Customer,CID115328,Prime SUV,Mysore Road,Ulsoor,Driver asked to cancel,No Reason,,,593,,0,,,#NAME?
7624,11-07-2024 17:01,17:01:00,CNR4154974261,Success,CID550982,Prime Plus,Rajarajeshwari Nagar,Frazer Town,No Reason,No Reason,No,,702,UPI,20,4.6,3.7,#NAME?
7625,25-07-2024 17:42,17:42:00,CNR9663491731,Success,CID510035,Bike,Electronic City,Peenya,No Reason,No Reason,No,,274,Cash,21,3.3,4.7,#NAME?
7626,23-07-2024 12:26,12:26:00,CNR9955573708,Canceled by Driver,CID485851,Prime Plus,Marathahalli,Indiranagar,No Reason,More than permitted people in there,,,744,,0,,,#NAME?
7627,14-07-2024 13:49,13:49:00,CNR2848038403,Canceled by Driver,CID119077,Bike,Hebbal,Kengeri,No Reason,Personal & Car related issue,,,964,,0,,,#NAME?
7628,25-07-2024 18:17,18:17:00,CNR2562011017,Success,CID378411,Prime Plus,Ramamurthy Nagar,Ulsoor,No Reason,No Reason,No,,280,Cash,22,4.2,4.5,#NAME?
7629,03-07-2024 06:19,06:19:00,CNR4562108183,Success,CID324367,Bike,Kadugodi,Langford Town,No Reason,No Reason,No,,139,UPI,21,4.6,3.9,#NAME?
7630,05-07-2024 16:19,16:19:00,CNR2457700332,Canceled by Driver,CID661091,Prime Sedan,Kengeri,Kengeri,No Reason,Personal & Car related issue,,,999,,0,,,#NAME?
7631,07-07-2024 11:29,11:29:00,CNR2875227525,Canceled by Driver,CID946529,Auto,Shivajinagar,Kadugodi,No Reason,Personal & Car related issue,,,347,,0,,,#NAME?
7632,28-07-2024 16:19,16:19:00,CNR8357593454,Canceled by Customer,CID382684,Prime Plus,Langford Town,Indiranagar,Driver is not moving towards pickup location,No Reason,,,110,,0,,,#NAME?
7633,06-07-2024 12:21,12:21:00,CNR6800273182,Success,CID855989,Prime SUV,Hebbal,MG Road,No Reason,No Reason,No,,189,UPI,1,4.9,4.6,#NAME?
7634,18-07-2024 18:02,18:02:00,CNR1831499644,Success,CID782295,Mini,Chickpet,Hosur Road,No Reason,No Reason,No,,465,UPI,4,4.5,4.3,#NAME?
7635,06-07-2024 02:08,02:08:00,CNR4674968444,Success,CID898884,Auto,JP Nagar,Mysore Road,No Reason,No Reason,No,,154,UPI,18,3.5,3.7,#NAME?
7636,28-07-2024 16:32,16:32:00,CNR5555835002,Success,CID431342,Auto,Devanahalli,Tumkur Road,No Reason,No Reason,No,,1895,Credit Card,5,4.3,4.0,#NAME?
7637,15-07-2024 10:03,10:03:00,CNR9426465154,Success,CID557785,Bike,RT Nagar,Bannerghatta Road,No Reason,No Reason,No,,129,Cash,12,4.9,3.0,#NAME?
7638,27-07-2024 10:15,10:15:00,CNR8997519650,Success,CID690649,Bike,Nagarbhavi,Bannerghatta Road,No Reason,No Reason,No,,557,Cash,49,3.2,4.5,#NAME?
7639,23-07-2024 21:26,21:26:00,CNR4155141543,Success,CID520845,Auto,Sahakar Nagar,Bellandur,No Reason,No Reason,No,,588,Cash,15,3.3,3.5,#NAME?
7640,21-07-2024 19:21,19:21:00,CNR8976151655,Canceled by Customer,CID164559,Mini,Bellandur,Shantinagar,Change of plans,No Reason,,,172,,0,,,#NAME?
7641,29-07-2024 04:26,04:26:00,CNR6688484634,Canceled by Driver,CID966804,Bike,HSR Layout,HSR Layout,No Reason,Customer was coughing/sick,,,252,,0,,,#NAME?
7642,09-07-2024 16:44,16:44:00,CNR4168027080,Canceled by Customer,CID230487,Mini,KR Puram,Jayanagar,Change of plans,No Reason,,,154,,0,,,#NAME?
7643,10-07-2024 13:53,13:53:00,CNR8624440061,Success,CID239404,Bike,Sahakar Nagar,Indiranagar,No Reason,No Reason,No,,347,UPI,42,4.0,3.9,#NAME?
7644,17-07-2024 16:04,16:04:00,CNR1653091987,Success,CID700944,Bike,Langford Town,Tumkur Road,No Reason,No Reason,No,,451,Cash,17,5.0,4.7,#NAME?
7645,06-07-2024 03:26,03:26:00,CNR1727967898,Driver Not Found,CID217720,Bike,Hebbal,Vijayanagar,No Reason,No Reason,,,359,,0,,,#NAME?
7646,10-07-2024 07:19,07:19:00,CNR6332707555,Success,CID380152,Bike,Cox Town,Chickpet,No Reason,No Reason,Yes,Other Issue,495,UPI,25,3.5,4.8,#NAME?
7647,29-07-2024 14:07,14:07:00,CNR5063548362,Success,CID812958,Mini,Devanahalli,Majestic,No Reason,No Reason,No,,228,UPI,46,4.7,4.9,#NAME?
7648,10-07-2024 05:29,05:29:00,CNR3239758559,Success,CID138022,Prime SUV,Ramamurthy Nagar,BTM Layout,No Reason,No Reason,No,,131,UPI,17,4.8,4.1,#NAME?
7649,21-07-2024 23:14,23:14:00,CNR8399414078,Success,CID577358,Prime SUV,Peenya,MG Road,No Reason,No Reason,No,,210,UPI,30,3.1,3.6,#NAME?
7650,18-07-2024 23:27,23:27:00,CNR2402692638,Success,CID784343,Bike,Sarjapur Road,Banashankari,No Reason,No Reason,No,,289,Cash,24,4.7,4.4,#NAME?
7651,07-07-2024 20:04,20:04:00,CNR6640608004,Canceled by Customer,CID922048,eBike,KR Puram,Ulsoor,Change of plans,No Reason,,,759,,0,,,#NAME?
7652,08-07-2024 06:00,06:00:00,CNR7457555336,Success,CID895301,Prime Sedan,Tumkur Road,Yeshwanthpur,No Reason,No Reason,No,,332,UPI,21,4.1,3.5,#NAME?
7653,17-07-2024 04:12,04:12:00,CNR1320188545,Canceled by Driver,CID387914,Prime Sedan,Bannerghatta Road,JP Nagar,No Reason,More than permitted people in there,,,666,,0,,,#NAME?
7654,22-07-2024 20:10,20:10:00,CNR5435518339,Success,CID760778,Prime SUV,Frazer Town,Whitefield,No Reason,No Reason,No,,130,Cash,14,4.6,3.8,#NAME?
7655,08-07-2024 23:21,23:21:00,CNR2217489593,Canceled by Customer,CID616323,Auto,Hebbal,Koramangala,Driver is not moving towards pickup location,No Reason,,,665,,0,,,#NAME?
7656,14-07-2024 08:16,08:16:00,CNR3185878759,Success,CID654692,Mini,Shantinagar,Frazer Town,No Reason,No Reason,No,,550,Cash,2,4.6,3.8,#NAME?
7657,19-07-2024 17:34,17:34:00,CNR1465208222,Success,CID962640,eBike,KR Puram,Kammanahalli,No Reason,No Reason,No,,398,Cash,6,3.9,4.8,#NAME?
7658,18-07-2024 13:03,13:03:00,CNR2754642933,Success,CID325352,Prime Sedan,Rajarajeshwari Nagar,Jayanagar,No Reason,No Reason,No,,1189,Cash,9,3.3,4.1,#NAME?
7659,16-07-2024 22:39,22:39:00,CNR6757877950,Canceled by Driver,CID430146,Prime SUV,Hosur Road,Ulsoor,No Reason,Customer related issue,,,747,,0,,,#NAME?
7660,02-07-2024 00:30,00:30:00,CNR8472112131,Success,CID705002,eBike,Langford Town,KR Puram,No Reason,No Reason,No,,278,Cash,34,4.0,4.0,#NAME?
